payment_id, order_id, payment_date              , payment_method, payment_status, payment_amount
      3866,     3866, 2026-03-31 13:55:26.376821, cash          , failed        ,           0.0
      3867,     3867, 2026-03-31 13:53:22.061153, credit_card   , succeeded     ,         999.38
      3868,     3868, 2026-03-31 14:05:23.289069, debit_card    , succeeded     ,         721.27
      3869,     3869, 2026-03-31 13:59:43.316367, cash          , failed        ,           0.0
      3870,     3870, 2026-03-31 13:49:24.210447, credit_card   , succeeded     ,        2037.13
      3871,     3871, 2026-03-31 13:53:44.947531, debit_card    , cancelled     ,           0.0
      3872,     3872, 2026-03-31 13:57:25.033658, paypal        , succeeded     ,         742.58
      3873,     3873, 2026-03-31 13:49:35.430779, credit_card   , succeeded     ,        1210.83
      3874,     3874, 2026-03-31 14:01:19.139001, paypal        , succeeded     ,         125.44
      3875,     3875, 2026-03-31 13:53:21.280990, credit_card   , succeeded     ,        2328.12
      3876,     3876, 2026-03-31 14:00:03.292045, credit_card   , succeeded     ,        3523.7
      3877,     3877, 2026-03-31 14:06:16.831950, cash          , succeeded     ,        3080.3
      3878,     3878, 2026-03-31 14:03:37.191766, paypal        , succeeded     ,        1166.2
      3879,     3879, 2026-03-31 14:04:20.240147, debit_card    , succeeded     ,         439.26
      3880,     3880, 2026-03-31 14:05:29.780826, debit_card    , succeeded     ,        2263.85
      3881,     3881, 2026-03-31 14:06:45.010104, credit_card   , succeeded     ,         814.98
      3882,     3882, 2026-03-31 14:00:10.819289, cash          , succeeded     ,        2766.23
      3883,     3883, 2026-03-31 13:57:37.524524, credit_card   , succeeded     ,        2464.54
      3884,     3884, 2026-03-31 13:57:19.324290, paypal        , failed        ,           0.0
      3885,     3885, 2026-03-31 14:04:32.931778, debit_card    , succeeded     ,        2246.79
      3886,     3886, 2026-03-31 14:02:18.633258, debit_card    , succeeded     ,          80.91
      3887,     3887, 2026-03-31 14:03:20.025140, cash          , succeeded     ,        1072.95
      3888,     3888, 2026-03-31 13:49:29.249081, cash          , succeeded     ,        1089.56
      3889,     3889, 2026-03-31 13:49:19.143928, credit_card   , succeeded     ,        3006.49
      3890,     3890, 2026-03-31 14:04:53.806346, cash          , succeeded     ,        1117.77
      3891,     3891, 2026-03-31 13:51:33.447091, credit_card   , succeeded     ,        2444.42
      3892,     3892, 2026-03-31 14:02:03.091863, debit_card    , failed        ,           0.0
      3893,     3893, 2026-03-31 14:04:28.586279, cash          , succeeded     ,        1061.35
      3894,     3894, 2026-03-31 13:51:10.180062, paypal        , cancelled     ,           0.0
      3895,     3895, 2026-03-31 13:56:21.138390, cash          , succeeded     ,        1221.06
      3896,     3896, 2026-03-31 14:04:01.467386, debit_card    , succeeded     ,        1194.75
      3897,     3897, 2026-03-31 13:49:48.531834, paypal        , succeeded     ,        1380.9
      3898,     3898, 2026-03-31 14:00:16.476408, debit_card    , succeeded     ,         397.41
      3899,     3899, 2026-03-31 13:49:55.311510, cash          , succeeded     ,        2237.81
      3900,     3900, 2026-03-31 13:50:33.273497, cash          , pending       ,         969.69
      3901,     3901, 2026-03-31 13:58:35.610164, debit_card    , succeeded     ,         938.36
      3902,     3902, 2026-03-31 14:06:30.075703, credit_card   , failed        ,           0.0
      3903,     3903, 2026-03-31 13:52:17.716969, debit_card    , cancelled     ,           0.0
      3904,     3904, 2026-03-31 13:59:51.124094, debit_card    , succeeded     ,        1329.54
      3905,     3905, 2026-03-31 13:49:06.008410, credit_card   , pending       ,         317.88
      3906,     3906, 2026-03-31 14:03:52.255410, credit_card   , succeeded     ,        2876.45
      3907,     3907, 2026-03-31 14:04:04.088428, debit_card    , succeeded     ,         397.85
      3908,     3908, 2026-03-31 13:54:29.798708, paypal        , pending       ,        1582.44
      3909,     3909, 2026-03-31 14:01:34.053670, cash          , succeeded     ,         175.53
      3910,     3910, 2026-03-31 14:05:06.182729, cash          , succeeded     ,        1528.26
      3911,     3911, 2026-03-31 13:59:21.795289, paypal        , succeeded     ,        1628.77
      3912,     3912, 2026-03-31 14:05:47.845053, cash          , succeeded     ,        1218.6
      3913,     3913, 2026-03-31 13:58:05.647686, paypal        , succeeded     ,        1211.96
      3914,     3914, 2026-03-31 14:05:43.788774, credit_card   , succeeded     ,        3217.02
      3915,     3915, 2026-03-31 13:56:03.426931, debit_card    , succeeded     ,        1100.52
      3916,     3916, 2026-03-31 14:03:52.734008, debit_card    , succeeded     ,        1960.33
      3917,     3917, 2026-03-31 14:00:51.212469, credit_card   , succeeded     ,         730.72
      3918,     3918, 2026-03-31 13:49:58.151293, credit_card   , succeeded     ,         535.12
      3919,     3919, 2026-03-31 14:03:39.051347, paypal        , succeeded     ,        1197.97
      3920,     3920, 2026-03-31 13:57:49.647749, credit_card   , succeeded     ,         548.37
      3921,     3921, 2026-03-31 14:01:55.273632, cash          , succeeded     ,        1378.3
      3922,     3922, 2026-03-31 13:50:18.686196, debit_card    , succeeded     ,        1506.26
      3923,     3923, 2026-03-31 13:56:46.870780, paypal        , succeeded     ,        2791.59
      3924,     3924, 2026-03-31 13:53:45.567492, paypal        , succeeded     ,        1218.21
      3925,     3925, 2026-03-31 13:52:22.578073, debit_card    , succeeded     ,        2259.01
      3926,     3926, 2026-03-31 13:57:53.903097, debit_card    , succeeded     ,          39.15
      3927,     3927, 2026-03-31 13:51:54.805670, cash          , succeeded     ,        4210.17
      3928,     3928, 2026-03-31 14:02:14.574703, cash          , succeeded     ,         976.42
      3929,     3929, 2026-03-31 14:03:52.888473, debit_card    , succeeded     ,         778.1
      3930,     3930, 2026-03-31 13:48:51.482333, credit_card   , succeeded     ,        1437.83
      3931,     3931, 2026-03-31 13:53:43.664190, paypal        , succeeded     ,        1536.8
      3932,     3932, 2026-03-31 13:55:06.739560, debit_card    , failed        ,           0.0
      3933,     3933, 2026-03-31 13:54:56.768689, credit_card   , succeeded     ,        1059.73
      3934,     3934, 2026-03-31 13:59:01.627127, debit_card    , failed        ,           0.0
      3935,     3935, 2026-03-31 14:01:19.995560, paypal        , succeeded     ,         917.66
      3936,     3936, 2026-03-31 13:58:59.484432, credit_card   , succeeded     ,        1182.91
      3937,     3937, 2026-03-31 13:57:08.045802, debit_card    , succeeded     ,        1256.98
      3938,     3938, 2026-03-31 13:50:53.562625, credit_card   , succeeded     ,        2545.78
      3939,     3939, 2026-03-31 13:50:25.806657, paypal        , succeeded     ,        1653.42
      3940,     3940, 2026-03-31 14:01:55.914407, cash          , succeeded     ,        1133.5
      3941,     3941, 2026-03-31 13:52:08.511600, paypal        , succeeded     ,        2190.79
      3942,     3942, 2026-03-31 13:59:26.440413, debit_card    , succeeded     ,        1507.34
      3943,     3943, 2026-03-31 14:06:11.026843, cash          , cancelled     ,           0.0
      3944,     3944, 2026-03-31 14:02:36.060374, credit_card   , failed        ,           0.0
      3945,     3945, 2026-03-31 14:02:59.835613, debit_card    , succeeded     ,         912.9
      3946,     3946, 2026-03-31 13:52:42.927920, cash          , succeeded     ,        1835.52
      3947,     3947, 2026-03-31 13:55:32.491924, cash          , failed        ,           0.0
      3948,     3948, 2026-03-31 13:50:15.776928, debit_card    , succeeded     ,         690.0
      3949,     3949, 2026-03-31 14:01:50.218907, paypal        , succeeded     ,         488.43
      3950,     3950, 2026-03-31 13:53:14.470687, credit_card   , succeeded     ,         482.64
      3951,     3951, 2026-03-31 14:03:52.292988, paypal        , succeeded     ,         406.7
      3952,     3952, 2026-03-31 14:00:21.702783, paypal        , succeeded     ,         743.18
      3953,     3953, 2026-03-31 14:05:01.597534, debit_card    , succeeded     ,        1116.47
      3954,     3954, 2026-03-31 13:52:14.372944, debit_card    , succeeded     ,        1736.1
      3955,     3955, 2026-03-31 14:02:24.299147, debit_card    , succeeded     ,        1275.18
      3956,     3956, 2026-03-31 13:51:11.353600, debit_card    , succeeded     ,        2243.21
      3957,     3957, 2026-03-31 13:49:45.602129, debit_card    , succeeded     ,        2960.98
      3958,     3958, 2026-03-31 14:01:30.387080, paypal        , succeeded     ,        1426.09
      3959,     3959, 2026-03-31 13:52:00.244359, debit_card    , succeeded     ,         480.3
      3960,     3960, 2026-03-31 13:51:19.660160, paypal        , succeeded     ,        1180.52
      3961,     3961, 2026-03-31 13:54:28.784258, paypal        , succeeded     ,        1435.32
      3962,     3962, 2026-03-31 13:52:52.037210, debit_card    , succeeded     ,         669.2
      3963,     3963, 2026-03-31 13:52:11.304914, cash          , succeeded     ,         582.96
      3964,     3964, 2026-03-31 14:04:42.254065, debit_card    , succeeded     ,         623.01
      3965,     3965, 2026-03-31 13:51:59.281054, paypal        , succeeded     ,        1107.54
      3966,     3966, 2026-03-31 13:54:06.526933, cash          , succeeded     ,        1517.81
      3967,     3967, 2026-03-31 14:01:21.362813, cash          , cancelled     ,           0.0
      3968,     3968, 2026-03-31 13:53:33.708755, paypal        , failed        ,           0.0
      3969,     3969, 2026-03-31 13:57:37.076514, debit_card    , pending       ,         518.59
      3970,     3970, 2026-03-31 13:59:12.991857, paypal        , succeeded     ,        1462.62
      3971,     3971, 2026-03-31 13:55:04.767932, debit_card    , succeeded     ,        1612.17
      3972,     3972, 2026-03-31 14:00:21.171984, cash          , failed        ,           0.0
      3973,     3973, 2026-03-31 13:56:53.646996, credit_card   , succeeded     ,         397.54
      3974,     3974, 2026-03-31 14:00:09.508520, paypal        , failed        ,           0.0
      3975,     3975, 2026-03-31 14:03:46.268877, credit_card   , succeeded     ,        1461.17
      3976,     3976, 2026-03-31 13:49:27.669581, cash          , succeeded     ,         239.37
      3977,     3977, 2026-03-31 14:03:49.502128, paypal        , succeeded     ,        2621.97
      3978,     3978, 2026-03-31 13:55:44.535147, credit_card   , succeeded     ,         758.94
      3979,     3979, 2026-03-31 13:58:28.984687, debit_card    , succeeded     ,        1351.94
      3980,     3980, 2026-03-31 13:52:35.515821, debit_card    , succeeded     ,         408.61
      3981,     3981, 2026-03-31 14:01:26.362464, paypal        , pending       ,         961.14
      3982,     3982, 2026-03-31 13:55:02.675253, paypal        , succeeded     ,        1028.44
      3983,     3983, 2026-03-31 14:03:23.780988, credit_card   , succeeded     ,         505.52
      3984,     3984, 2026-03-31 14:03:07.973113, debit_card    , succeeded     ,         461.38
      3985,     3985, 2026-03-31 13:52:32.042714, paypal        , succeeded     ,        1521.48
      3986,     3986, 2026-03-31 14:01:23.626132, paypal        , succeeded     ,        1935.78
      3987,     3987, 2026-03-31 13:57:52.066472, cash          , succeeded     ,        1129.79
      3988,     3988, 2026-03-31 14:03:44.246297, debit_card    , succeeded     ,         149.67
      3989,     3989, 2026-03-31 14:03:05.838632, credit_card   , succeeded     ,         422.52
      3990,     3990, 2026-03-31 13:50:26.018101, cash          , succeeded     ,        1810.31
      3991,     3991, 2026-03-31 14:02:43.281715, paypal        , succeeded     ,         432.91
      3992,     3992, 2026-03-31 13:53:26.870957, credit_card   , succeeded     ,        2594.98
      3993,     3993, 2026-03-31 13:57:13.103253, credit_card   , succeeded     ,        1219.53
      3994,     3994, 2026-03-31 13:49:21.963895, cash          , succeeded     ,        2018.47
      3995,     3995, 2026-03-31 13:50:52.522040, debit_card    , succeeded     ,        1099.59
      3996,     3996, 2026-03-31 14:00:38.998756, cash          , pending       ,         348.75
      3997,     3997, 2026-03-31 13:52:09.339551, credit_card   , succeeded     ,        1392.63
      3998,     3998, 2026-03-31 13:51:19.000504, debit_card    , succeeded     ,         533.61
      3999,     3999, 2026-03-31 13:59:21.766422, paypal        , succeeded     ,        1266.28
      4000,     4000, 2026-03-31 13:55:30.065367, credit_card   , succeeded     ,         625.64
      4001,     4001, 2026-03-31 13:55:36.142970, paypal        , succeeded     ,        1602.68
      4002,     4002, 2026-03-31 13:59:23.462044, credit_card   , succeeded     ,         626.62
      4003,     4003, 2026-03-31 13:49:24.557769, paypal        , pending       ,        1531.46
      4004,     4004, 2026-03-31 14:01:25.391346, debit_card    , succeeded     ,         757.63
      4005,     4005, 2026-03-31 14:00:07.829846, cash          , succeeded     ,        1806.13
      4006,     4006, 2026-03-31 14:04:26.875430, cash          , succeeded     ,        1270.61
      4007,     4007, 2026-03-31 13:48:56.530166, debit_card    , succeeded     ,        2940.73
      4008,     4008, 2026-03-31 13:56:23.120384, cash          , succeeded     ,        3088.78
      4009,     4009, 2026-03-31 13:54:49.489476, paypal        , succeeded     ,        3489.59
      4010,     4010, 2026-03-31 14:00:27.711818, debit_card    , succeeded     ,         717.21
      4011,     4011, 2026-03-31 13:50:36.224303, cash          , succeeded     ,         519.76
      4012,     4012, 2026-03-31 14:05:14.200729, credit_card   , failed        ,           0.0
      4013,     4013, 2026-03-31 13:54:18.777680, debit_card    , succeeded     ,        2014.8
      4014,     4014, 2026-03-31 13:57:12.188531, cash          , succeeded     ,        1067.91
      4015,     4015, 2026-03-31 13:52:09.053585, paypal        , succeeded     ,        2411.88
      4016,     4016, 2026-03-31 13:49:11.489967, paypal        , succeeded     ,        1531.5
      4017,     4017, 2026-03-31 14:03:21.959038, debit_card    , cancelled     ,           0.0
      4018,     4018, 2026-03-31 13:57:00.961330, cash          , failed        ,           0.0
      4019,     4019, 2026-03-31 13:59:10.042417, cash          , succeeded     ,        1362.9
      4020,     4020, 2026-03-31 13:56:37.765955, cash          , succeeded     ,        3097.72
      4021,     4021, 2026-03-31 13:55:59.280159, cash          , cancelled     ,           0.0
      4022,     4022, 2026-03-31 14:03:48.824124, paypal        , succeeded     ,        2982.4
      4023,     4023, 2026-03-31 13:53:20.780751, cash          , succeeded     ,        1896.43
      4024,     4024, 2026-03-31 13:55:31.071961, cash          , succeeded     ,        1562.49
      4025,     4025, 2026-03-31 13:54:52.908521, debit_card    , succeeded     ,        1997.41
      4026,     4026, 2026-03-31 14:01:00.840309, cash          , cancelled     ,           0.0
      4027,     4027, 2026-03-31 13:54:12.187162, debit_card    , succeeded     ,        1780.03
      4028,     4028, 2026-03-31 14:06:16.426926, credit_card   , succeeded     ,        1753.79
      4029,     4029, 2026-03-31 14:04:35.627330, credit_card   , succeeded     ,        1276.48
      4030,     4030, 2026-03-31 14:02:32.226830, debit_card    , succeeded     ,        2402.39
      4031,     4031, 2026-03-31 14:05:00.934767, debit_card    , pending       ,        2693.73
      4032,     4032, 2026-03-31 13:57:55.517618, debit_card    , succeeded     ,        2067.21
      4033,     4033, 2026-03-31 13:56:22.664864, debit_card    , failed        ,           0.0
      4034,     4034, 2026-03-31 14:02:43.998244, credit_card   , succeeded     ,         761.1
      4035,     4035, 2026-03-31 14:05:58.300495, cash          , succeeded     ,        1135.87
      4036,     4036, 2026-03-31 13:56:00.810138, credit_card   , succeeded     ,         700.88
      4037,     4037, 2026-03-31 13:49:18.839585, debit_card    , succeeded     ,         569.32
      4038,     4038, 2026-03-31 13:58:01.180698, cash          , succeeded     ,        1570.01
      4039,     4039, 2026-03-31 14:05:24.141886, cash          , succeeded     ,        1366.61
      4040,     4040, 2026-03-31 14:04:45.522866, cash          , pending       ,        2133.11
      4041,     4041, 2026-03-31 14:06:10.454460, credit_card   , succeeded     ,         125.48
      4042,     4042, 2026-03-31 14:05:46.274039, paypal        , succeeded     ,        2130.7
      4043,     4043, 2026-03-31 13:52:22.339115, paypal        , succeeded     ,         269.12
      4044,     4044, 2026-03-31 14:06:18.221972, credit_card   , succeeded     ,         574.82
      4045,     4045, 2026-03-31 14:02:19.998099, credit_card   , failed        ,           0.0
      4046,     4046, 2026-03-31 13:51:08.282093, cash          , cancelled     ,           0.0
      4047,     4047, 2026-03-31 13:54:47.798884, paypal        , succeeded     ,        1490.7
      4048,     4048, 2026-03-31 14:06:04.706363, cash          , succeeded     ,        1611.06
      4049,     4049, 2026-03-31 14:06:15.951138, credit_card   , succeeded     ,        1215.57
      4050,     4050, 2026-03-31 13:54:22.015423, cash          , succeeded     ,        1138.08
      4051,     4051, 2026-03-31 14:02:35.088961, credit_card   , succeeded     ,         677.49
      4052,     4052, 2026-03-31 14:03:13.608794, debit_card    , succeeded     ,        2900.54
      4053,     4053, 2026-03-31 13:57:03.410601, paypal        , succeeded     ,         658.97
      4054,     4054, 2026-03-31 13:51:46.569448, paypal        , succeeded     ,        1943.45
      4055,     4055, 2026-03-31 13:48:48.910666, debit_card    , succeeded     ,         106.44
      4056,     4056, 2026-03-31 13:51:27.290290, cash          , succeeded     ,         602.9
      4057,     4057, 2026-03-31 14:04:41.591120, credit_card   , succeeded     ,         675.51
      4058,     4058, 2026-03-31 13:54:13.384920, cash          , succeeded     ,        1008.63
      4059,     4059, 2026-03-31 13:50:14.805292, debit_card    , pending       ,        1969.69
      4060,     4060, 2026-03-31 13:53:03.078269, paypal        , cancelled     ,           0.0
      4061,     4061, 2026-03-31 13:52:27.587740, credit_card   , cancelled     ,           0.0
      4062,     4062, 2026-03-31 13:50:25.380246, paypal        , succeeded     ,        2597.18
      4063,     4063, 2026-03-31 13:53:12.311124, credit_card   , succeeded     ,        2663.0
      4064,     4064, 2026-03-31 14:01:07.490663, credit_card   , succeeded     ,         322.28
      4065,     4065, 2026-03-31 14:04:01.321868, cash          , succeeded     ,        1416.0
      4066,     4066, 2026-03-31 13:55:32.198435, cash          , succeeded     ,        2475.22
      4067,     4067, 2026-03-31 13:57:23.531617, credit_card   , succeeded     ,        1821.32
      4068,     4068, 2026-03-31 13:55:00.288812, paypal        , succeeded     ,        2020.89
      4069,     4069, 2026-03-31 13:57:16.464750, debit_card    , succeeded     ,        2441.18
      4070,     4070, 2026-03-31 14:01:09.729354, debit_card    , succeeded     ,         235.02
      4071,     4071, 2026-03-31 14:01:22.682128, debit_card    , succeeded     ,         172.47
      4072,     4072, 2026-03-31 14:05:13.859690, paypal        , succeeded     ,          28.42
      4073,     4073, 2026-03-31 14:00:49.911798, cash          , succeeded     ,         709.85
      4074,     4074, 2026-03-31 14:03:45.854752, paypal        , pending       ,        1051.46
      4075,     4075, 2026-03-31 14:01:30.722029, credit_card   , succeeded     ,        2096.64
      4076,     4076, 2026-03-31 14:02:32.100667, cash          , succeeded     ,        2670.19
      4077,     4077, 2026-03-31 13:50:31.490852, credit_card   , succeeded     ,        1264.17
      4078,     4078, 2026-03-31 13:51:06.782585, debit_card    , succeeded     ,         735.26
      4079,     4079, 2026-03-31 14:02:32.087841, credit_card   , succeeded     ,        1384.1
      4080,     4080, 2026-03-31 13:51:12.208370, debit_card    , succeeded     ,        1988.62
      4081,     4081, 2026-03-31 14:02:43.121274, paypal        , succeeded     ,        2422.29
      4082,     4082, 2026-03-31 14:04:57.862993, cash          , succeeded     ,         626.62
      4083,     4083, 2026-03-31 14:03:33.374362, credit_card   , succeeded     ,          40.28
      4084,     4084, 2026-03-31 14:01:56.801876, credit_card   , succeeded     ,         735.63
      4085,     4085, 2026-03-31 13:56:26.559835, debit_card    , succeeded     ,         798.46
      4086,     4086, 2026-03-31 13:55:53.358389, credit_card   , succeeded     ,         476.68
      4087,     4087, 2026-03-31 13:50:05.389340, debit_card    , succeeded     ,        1275.41
      4088,     4088, 2026-03-31 13:57:35.374075, cash          , succeeded     ,        1239.51
      4089,     4089, 2026-03-31 14:02:07.663447, credit_card   , pending       ,        1076.63
      4090,     4090, 2026-03-31 13:59:21.343272, debit_card    , pending       ,        1960.4
      4091,     4091, 2026-03-31 13:52:47.429567, paypal        , failed        ,           0.0
      4092,     4092, 2026-03-31 13:59:45.204121, credit_card   , succeeded     ,        2059.54
      4093,     4093, 2026-03-31 14:02:37.271440, debit_card    , succeeded     ,        1633.99
      4094,     4094, 2026-03-31 13:55:26.663172, credit_card   , pending       ,         947.1
      4095,     4095, 2026-03-31 13:54:55.039027, debit_card    , cancelled     ,           0.0
      4096,     4096, 2026-03-31 14:03:37.097193, debit_card    , pending       ,        1475.46
      4097,     4097, 2026-03-31 13:59:47.411845, debit_card    , pending       ,        1618.38
      4098,     4098, 2026-03-31 14:02:19.819217, debit_card    , succeeded     ,        1548.61
      4099,     4099, 2026-03-31 14:05:15.752881, paypal        , succeeded     ,        2024.46
      4100,     4100, 2026-03-31 14:00:25.223450, debit_card    , succeeded     ,        2347.94
      4101,     4101, 2026-03-31 13:51:17.126292, debit_card    , succeeded     ,        1611.59
      4102,     4102, 2026-03-31 13:52:11.008193, debit_card    , succeeded     ,        1486.57
      4103,     4103, 2026-03-31 13:52:36.130932, paypal        , succeeded     ,        3503.51
      4104,     4104, 2026-03-31 13:56:38.232678, credit_card   , succeeded     ,        2059.57
      4105,     4105, 2026-03-31 13:54:54.753588, credit_card   , succeeded     ,        1524.84
      4106,     4106, 2026-03-31 14:00:34.368530, credit_card   , succeeded     ,        2407.18
      4107,     4107, 2026-03-31 13:56:27.768226, debit_card    , succeeded     ,        3182.35
      4108,     4108, 2026-03-31 13:53:55.761254, cash          , succeeded     ,        1639.94
      4109,     4109, 2026-03-31 13:55:45.760757, cash          , succeeded     ,        1588.76
      4110,     4110, 2026-03-31 14:03:34.977015, debit_card    , succeeded     ,          85.67
      4111,     4111, 2026-03-31 13:49:25.612793, cash          , succeeded     ,        3346.48
      4112,     4112, 2026-03-31 14:06:03.193765, debit_card    , succeeded     ,        1876.16
      4113,     4113, 2026-03-31 13:56:23.475841, cash          , succeeded     ,        1209.39
      4114,     4114, 2026-03-31 13:51:44.626307, cash          , succeeded     ,        1431.24
      4115,     4115, 2026-03-31 14:01:04.926959, cash          , succeeded     ,        1787.91
      4116,     4116, 2026-03-31 14:03:48.971095, cash          , succeeded     ,         602.28
      4117,     4117, 2026-03-31 13:57:10.116518, debit_card    , succeeded     ,        2333.95
      4118,     4118, 2026-03-31 13:50:17.251709, debit_card    , succeeded     ,         954.66
      4119,     4119, 2026-03-31 14:01:08.950869, cash          , succeeded     ,        1831.89
      4120,     4120, 2026-03-31 13:50:37.517504, credit_card   , succeeded     ,        1562.49
      4121,     4121, 2026-03-31 14:04:19.463798, debit_card    , cancelled     ,           0.0
      4122,     4122, 2026-03-31 14:03:15.834277, cash          , pending       ,        1131.17
      4123,     4123, 2026-03-31 13:49:01.202448, cash          , succeeded     ,        1392.2
      4124,     4124, 2026-03-31 13:54:32.547841, credit_card   , cancelled     ,           0.0
      4125,     4125, 2026-03-31 13:59:08.656786, paypal        , succeeded     ,         940.14
      4126,     4126, 2026-03-31 13:55:42.709508, paypal        , succeeded     ,        1149.23
      4127,     4127, 2026-03-31 13:56:59.067431, paypal        , succeeded     ,        1911.06
      4128,     4128, 2026-03-31 13:57:33.030535, cash          , succeeded     ,        2202.09
      4129,     4129, 2026-03-31 14:06:04.714736, paypal        , succeeded     ,        2776.94
      4130,     4130, 2026-03-31 13:56:01.839662, cash          , succeeded     ,         571.33
      4131,     4131, 2026-03-31 14:02:41.068433, paypal        , succeeded     ,        2291.0
      4132,     4132, 2026-03-31 13:54:15.190874, debit_card    , succeeded     ,        1608.77
      4133,     4133, 2026-03-31 13:53:27.340973, credit_card   , succeeded     ,         984.15
      4134,     4134, 2026-03-31 14:00:12.846554, cash          , succeeded     ,        1860.64
      4135,     4135, 2026-03-31 13:59:39.926931, debit_card    , succeeded     ,         906.78
      4136,     4136, 2026-03-31 14:03:14.611867, credit_card   , succeeded     ,        1195.71
      4137,     4137, 2026-03-31 13:56:54.291537, credit_card   , failed        ,           0.0
      4138,     4138, 2026-03-31 13:55:30.651341, paypal        , cancelled     ,           0.0
      4139,     4139, 2026-03-31 13:57:19.431068, credit_card   , succeeded     ,        1201.01
      4140,     4140, 2026-03-31 13:54:49.868589, cash          , succeeded     ,        1686.83
      4141,     4141, 2026-03-31 13:58:25.826099, debit_card    , succeeded     ,        1544.78
      4142,     4142, 2026-03-31 13:55:22.050730, debit_card    , failed        ,           0.0
      4143,     4143, 2026-03-31 14:02:56.334302, credit_card   , pending       ,         359.33
      4144,     4144, 2026-03-31 14:06:27.193269, debit_card    , succeeded     ,         162.78
      4145,     4145, 2026-03-31 13:58:22.248559, credit_card   , succeeded     ,         899.26
      4146,     4146, 2026-03-31 13:55:42.149569, credit_card   , succeeded     ,        1365.39
      4147,     4147, 2026-03-31 14:00:56.696422, paypal        , succeeded     ,         226.67
      4148,     4148, 2026-03-31 13:51:30.418198, debit_card    , succeeded     ,        1945.54
      4149,     4149, 2026-03-31 13:54:52.084945, debit_card    , succeeded     ,         936.33
      4150,     4150, 2026-03-31 14:05:36.911242, paypal        , failed        ,           0.0
      4151,     4151, 2026-03-31 13:59:25.365259, credit_card   , succeeded     ,        1039.36
      4152,     4152, 2026-03-31 13:52:21.422093, credit_card   , succeeded     ,        2732.43
      4153,     4153, 2026-03-31 14:03:25.861918, credit_card   , succeeded     ,         348.62
      4154,     4154, 2026-03-31 14:01:53.839068, cash          , succeeded     ,         252.15
      4155,     4155, 2026-03-31 13:56:59.388511, cash          , succeeded     ,        1458.94
      4156,     4156, 2026-03-31 13:49:40.427086, debit_card    , succeeded     ,        2453.95
      4157,     4157, 2026-03-31 13:53:52.251072, debit_card    , succeeded     ,        1751.85
      4158,     4158, 2026-03-31 13:50:59.275561, paypal        , pending       ,         414.62
      4159,     4159, 2026-03-31 13:57:36.791125, credit_card   , succeeded     ,         549.76
      4160,     4160, 2026-03-31 13:55:24.472450, cash          , succeeded     ,        1987.46
      4161,     4161, 2026-03-31 14:04:48.299210, paypal        , succeeded     ,          13.75
      4162,     4162, 2026-03-31 14:01:09.298650, credit_card   , failed        ,           0.0
      4163,     4163, 2026-03-31 13:53:20.512949, paypal        , failed        ,           0.0
      4164,     4164, 2026-03-31 13:54:52.458684, debit_card    , pending       ,        1780.23
      4165,     4165, 2026-03-31 13:54:07.836010, cash          , succeeded     ,         898.42
      4166,     4166, 2026-03-31 14:03:32.702890, debit_card    , failed        ,           0.0
      4167,     4167, 2026-03-31 13:58:34.168378, credit_card   , succeeded     ,        2034.38
      4168,     4168, 2026-03-31 13:52:01.026435, debit_card    , succeeded     ,        1188.39
      4169,     4169, 2026-03-31 13:55:13.436191, paypal        , succeeded     ,         190.98
      4170,     4170, 2026-03-31 13:49:06.920512, paypal        , succeeded     ,         604.66
      4171,     4171, 2026-03-31 13:54:38.603154, credit_card   , succeeded     ,        2830.45
      4172,     4172, 2026-03-31 14:00:14.861316, credit_card   , cancelled     ,           0.0
      4173,     4173, 2026-03-31 13:59:31.441218, cash          , succeeded     ,        2939.68
      4174,     4174, 2026-03-31 13:55:13.824041, debit_card    , succeeded     ,        1133.54
      4175,     4175, 2026-03-31 13:49:27.541339, cash          , succeeded     ,         630.64
      4176,     4176, 2026-03-31 14:02:05.774730, paypal        , failed        ,           0.0
      4177,     4177, 2026-03-31 13:53:16.516855, credit_card   , succeeded     ,         660.94
      4178,     4178, 2026-03-31 13:50:18.770608, credit_card   , failed        ,           0.0
      4179,     4179, 2026-03-31 13:50:30.138381, cash          , succeeded     ,        1619.4
      4180,     4180, 2026-03-31 14:01:52.930397, debit_card    , succeeded     ,         515.78
      4181,     4181, 2026-03-31 14:00:11.553625, debit_card    , succeeded     ,        2268.76
      4182,     4182, 2026-03-31 13:56:33.588590, debit_card    , succeeded     ,         165.18
      4183,     4183, 2026-03-31 13:53:44.671932, credit_card   , succeeded     ,        2756.12
      4184,     4184, 2026-03-31 14:06:17.600997, debit_card    , succeeded     ,         267.33
      4185,     4185, 2026-03-31 14:01:12.111318, cash          , succeeded     ,        1863.75
      4186,     4186, 2026-03-31 13:53:11.628761, credit_card   , succeeded     ,        2393.24
      4187,     4187, 2026-03-31 14:03:39.617122, paypal        , succeeded     ,        2025.28
      4188,     4188, 2026-03-31 14:03:49.711335, cash          , succeeded     ,         816.4
      4189,     4189, 2026-03-31 14:01:59.302800, paypal        , succeeded     ,        1061.52
      4190,     4190, 2026-03-31 13:58:13.443447, credit_card   , succeeded     ,         161.14
      4191,     4191, 2026-03-31 13:57:03.093135, credit_card   , succeeded     ,        2748.6
      4192,     4192, 2026-03-31 13:50:10.659035, debit_card    , succeeded     ,         368.58
