order_item_id,order_id,product_id,quantity,unit_price,line_amount
10773,4246,128,2,511.87,1023.74
10774,4246,165,1,58.77,58.77
10775,4246,74,2,341.72,683.44
10776,4246,12,3,342.22,1026.66
10777,4247,150,3,233.23,699.69
10778,4247,111,1,399.38,399.38
10779,4248,55,3,161.13,483.39
10780,4248,145,3,117.14,351.42
10781,4249,97,2,166.61,333.22
10782,4249,173,3,300.95,902.85
10783,4250,152,2,194.34,388.68
10784,4250,112,1,84.08,84.08
10785,4251,102,3,253.76,761.28
10786,4251,135,2,246.13,492.26
10787,4251,73,3,186.75,560.25
10788,4251,172,3,297.93,893.79
10789,4252,112,2,84.17,168.34
10790,4252,39,2,388.11,776.22
10791,4253,9,1,494.5,494.5
10792,4253,14,2,98.52,197.04
10793,4253,194,2,362.99,725.98
10794,4253,20,1,85.5,85.5
10795,4254,20,3,90.9,272.7
10796,4254,78,1,380.39,380.39
10797,4254,162,3,227.47,682.41
10798,4254,10,2,256.9,513.8
10799,4255,85,1,370.84,370.84
10800,4255,92,1,442.08,442.08
10801,4255,192,3,485.79,1457.37
10802,4256,35,3,141.17,423.51
10803,4256,175,3,494.63,1483.89
10804,4256,196,1,378.06,378.06
10805,4256,133,2,318.63,637.26
10806,4257,93,3,467.78,1403.34
10807,4257,178,3,388.14,1164.42
10808,4258,183,1,452.94,452.94
10809,4258,54,2,432.73,865.46
10810,4258,15,2,276.75,553.5
10811,4258,135,2,265.44,530.88
10812,4259,12,3,363.04,1089.12
10813,4260,200,1,71.37,71.37
10814,4260,17,2,175.42,350.84
10815,4260,32,1,352.68,352.68
10816,4260,134,1,56.37,56.37
10817,4261,39,2,466.01,932.02
10818,4261,125,2,103.24,206.48
10819,4262,179,1,81.67,81.67
10820,4262,112,3,92.25,276.75
10821,4262,92,2,405.32,810.64
10822,4263,53,2,29.18,58.36
10823,4263,78,2,386.57,773.14
10824,4263,135,2,236.4,472.8
10825,4264,187,1,467.04,467.04
10826,4264,154,3,340.22,1020.66
10827,4264,96,2,82.73,165.46
10828,4265,87,1,146.13,146.13
10829,4265,152,1,183.36,183.36
10830,4265,197,2,225.22,450.44
10831,4265,51,3,219.68,659.04
10832,4266,62,1,356.21,356.21
10833,4266,13,2,386.52,773.04
10834,4267,176,1,73.95,73.95
10835,4268,162,2,257.03,514.06
10836,4268,134,2,59.09,118.18
10837,4269,62,3,378.23,1134.69
10838,4269,191,2,53.03,106.06
10839,4269,39,3,424.69,1274.07
10840,4270,185,3,227.58,682.74
10841,4270,172,2,337.46,674.92
10842,4270,195,1,284.63,284.63
10843,4270,78,3,444.39,1333.17
10844,4271,166,3,290.01,870.03
10845,4271,131,1,472.41,472.41
10846,4271,41,2,450.47,900.94
10847,4272,111,2,373.1,746.2
10848,4273,6,1,450.23,450.23
10849,4274,151,3,149.41,448.23
10850,4274,80,3,318.13,954.39
10851,4274,47,2,27.63,55.26
10852,4274,165,1,56.41,56.41
10853,4275,115,3,458.09,1374.27
10854,4275,97,3,168.19,504.57
10855,4276,50,2,122.65,245.3
10856,4277,1,2,245.68,491.36
10857,4278,152,2,186.68,373.36
10858,4278,154,3,354.13,1062.39
10859,4278,153,1,337.76,337.76
10860,4278,24,2,492.67,985.34
10861,4279,31,1,221.27,221.27
10862,4279,174,2,157.78,315.56
10863,4279,39,3,462.65,1387.95
10864,4280,139,1,73.84,73.84
10865,4281,19,1,354.25,354.25
10866,4281,195,3,307.74,923.22
10867,4282,88,3,400.0,1200.0
10868,4282,123,3,505.21,1515.63
10869,4283,166,2,257.42,514.84
10870,4283,6,3,461.87,1385.61
10871,4283,198,1,52.22,52.22
10872,4284,19,1,368.39,368.39
10873,4284,171,1,174.75,174.75
10874,4285,26,3,242.79,728.37
10875,4285,176,2,68.7,137.4
10876,4286,149,2,411.62,823.24
10877,4286,137,2,230.08,460.16
10878,4286,157,1,311.26,311.26
10879,4286,59,1,43.65,43.65
10880,4287,173,3,281.57,844.71
10881,4287,192,1,441.96,441.96
10882,4287,6,1,413.93,413.93
10883,4288,49,1,268.7,268.7
10884,4288,70,2,12.91,25.82
10885,4288,190,1,496.83,496.83
10886,4288,176,2,73.65,147.3
10887,4289,70,3,13.01,39.03
10888,4290,139,1,74.24,74.24
10889,4290,167,3,113.15,339.45
10890,4290,198,3,54.16,162.48
10891,4290,172,3,339.16,1017.48
10892,4291,166,3,269.74,809.22
10893,4291,158,1,85.65,85.65
10894,4292,140,2,255.69,511.38
10895,4293,29,3,353.62,1060.86
10896,4293,181,3,407.33,1221.99
10897,4293,158,2,95.89,191.78
10898,4294,142,2,65.79,131.58
10899,4294,45,3,126.73,380.19
10900,4295,114,2,196.57,393.14
10901,4296,45,2,132.88,265.76
10902,4296,131,3,487.94,1463.82
10903,4296,78,2,460.7,921.4
10904,4297,172,1,290.96,290.96
10905,4297,90,1,230.76,230.76
10906,4297,196,3,345.55,1036.65
10907,4298,19,1,357.74,357.74
10908,4298,178,2,344.96,689.92
10909,4299,17,1,208.88,208.88
10910,4299,165,2,59.34,118.68
10911,4299,115,1,438.61,438.61
10912,4299,199,1,411.27,411.27
10913,4300,46,2,302.61,605.22
10914,4301,177,2,467.87,935.74
10915,4301,164,3,404.81,1214.43
10916,4301,152,2,161.5,323.0
10917,4302,95,1,78.45,78.45
10918,4303,62,1,390.76,390.76
10919,4303,139,2,70.52,141.04
10920,4303,174,3,171.82,515.46
10921,4304,59,3,41.56,124.68
10922,4304,134,3,58.09,174.27
10923,4304,105,3,398.97,1196.91
10924,4305,189,2,231.28,462.56
10925,4305,135,2,276.18,552.36
10926,4306,108,3,232.22,696.66
10927,4306,139,2,70.54,141.08
10928,4307,199,2,361.76,723.52
10929,4308,56,1,455.99,455.99
10930,4308,145,1,118.44,118.44
10931,4308,133,2,347.33,694.66
10932,4309,85,3,392.17,1176.51
10933,4310,31,3,225.37,676.11
10934,4310,159,2,300.12,600.24
10935,4310,188,3,398.9,1196.7
10936,4311,49,1,293.24,293.24
10937,4311,170,1,425.18,425.18
10938,4311,72,3,305.92,917.76
10939,4311,179,2,74.57,149.14
10940,4312,96,2,91.45,182.9
10941,4313,178,2,359.14,718.28
10942,4313,170,1,400.38,400.38
10943,4314,88,3,351.26,1053.78
10944,4315,95,3,82.6,247.8
10945,4315,24,1,496.82,496.82
10946,4316,175,3,470.2,1410.6
10947,4317,5,2,121.85,243.7
10948,4317,130,2,378.8,757.6
10949,4318,113,3,135.33,405.99
10950,4318,116,2,106.45,212.9
10951,4318,20,3,81.98,245.94
10952,4319,25,3,369.35,1108.05
10953,4320,65,1,273.82,273.82
10954,4320,74,1,363.1,363.1
10955,4320,1,2,231.3,462.6
10956,4321,185,2,267.08,534.16
10957,4321,83,2,396.32,792.64
10958,4321,126,2,363.98,727.96
10959,4321,100,3,443.19,1329.57
10960,4322,130,2,356.98,713.96
10961,4322,83,3,393.2,1179.6
10962,4322,23,1,397.06,397.06
10963,4322,16,3,456.75,1370.25
10964,4323,14,2,99.06,198.12
10965,4323,164,2,411.89,823.78
10966,4324,32,3,361.95,1085.85
10967,4324,85,1,438.26,438.26
10968,4325,103,2,313.46,626.92
10969,4326,60,2,339.3,678.6
10970,4326,4,3,292.25,876.75
10971,4326,88,2,396.94,793.88
10972,4326,56,1,436.9,436.9
10973,4327,41,3,519.01,1557.03
10974,4327,156,2,276.9,553.8
10975,4327,55,1,152.8,152.8
10976,4327,16,1,484.24,484.24
10977,4328,108,3,206.94,620.82
10978,4329,125,1,103.76,103.76
10979,4329,15,1,257.99,257.99
10980,4329,90,3,259.49,778.47
10981,4329,155,3,95.02,285.06
10982,4330,180,3,250.64,751.92
10983,4330,55,2,151.7,303.4
10984,4330,28,3,293.93,881.79
10985,4330,160,2,105.11,210.22
10986,4331,74,1,345.09,345.09
10987,4331,165,3,57.61,172.83
10988,4331,114,3,220.69,662.07
10989,4331,18,2,295.73,591.46
10990,4332,190,3,458.72,1376.16
10991,4332,128,3,461.03,1383.09
10992,4332,123,1,462.2,462.2
10993,4333,143,3,395.47,1186.41
10994,4333,197,1,238.9,238.9
10995,4333,107,2,413.99,827.98
10996,4333,145,1,130.28,130.28
10997,4334,4,3,338.55,1015.65
10998,4334,10,1,285.67,285.67
10999,4335,132,2,163.23,326.46
11000,4335,91,1,479.46,479.46
11001,4335,159,1,304.42,304.42
11002,4336,194,1,322.64,322.64
11003,4336,176,2,70.42,140.84
11004,4337,75,1,89.42,89.42
11005,4338,81,2,12.3,24.6
11006,4338,200,3,77.87,233.61
11007,4339,172,1,306.85,306.85
11008,4340,89,3,247.35,742.05
11009,4340,15,3,276.2,828.6
11010,4340,153,1,365.85,365.85
11011,4340,77,2,511.3,1022.6
11012,4341,171,1,189.14,189.14
11013,4341,65,1,327.42,327.42
11014,4341,128,3,452.08,1356.24
11015,4341,145,1,120.07,120.07
11016,4342,189,1,218.13,218.13
11017,4343,7,2,426.86,853.72
11018,4344,83,2,426.55,853.1
11019,4345,161,2,259.13,518.26
11020,4345,72,3,262.07,786.21
11021,4345,16,1,501.22,501.22
11022,4346,165,1,60.97,60.97
11023,4346,70,3,14.04,42.12
11024,4347,167,3,105.5,316.5
11025,4348,6,3,441.76,1325.28
11026,4349,181,3,344.0,1032.0
11027,4349,13,2,355.46,710.92
11028,4349,171,1,176.02,176.02
11029,4349,115,3,465.46,1396.38
11030,4350,26,3,246.68,740.04
11031,4350,28,3,258.65,775.95
11032,4350,130,1,389.21,389.21
11033,4350,127,2,301.26,602.52
11034,4351,93,3,464.91,1394.73
11035,4352,149,3,361.61,1084.83
11036,4352,42,3,276.23,828.69
11037,4352,77,2,492.89,985.78
11038,4353,187,2,492.23,984.46
11039,4353,131,1,432.96,432.96
11040,4353,49,1,266.0,266.0
11041,4354,199,3,416.16,1248.48
11042,4355,122,2,169.29,338.58
11043,4356,49,3,278.78,836.34
11044,4356,41,2,481.46,962.92
11045,4356,183,3,530.91,1592.73
11046,4356,85,3,389.78,1169.34
11047,4357,137,2,231.26,462.52
11048,4357,58,3,64.78,194.34
11049,4357,50,1,113.38,113.38
11050,4358,63,1,170.07,170.07
11051,4358,58,2,77.37,154.74
11052,4358,72,2,298.38,596.76
11053,4358,167,2,103.1,206.2
11054,4359,155,1,94.13,94.13
11055,4359,84,1,250.54,250.54
11056,4359,181,3,394.47,1183.41
11057,4360,72,2,273.05,546.1
11058,4360,54,1,361.78,361.78
11059,4360,185,3,256.56,769.68
11060,4361,32,2,373.76,747.52
11061,4362,130,2,418.5,837.0
11062,4362,110,3,472.82,1418.46
11063,4362,162,1,232.62,232.62
11064,4363,100,1,474.84,474.84
11065,4363,68,1,402.73,402.73
11066,4363,43,1,83.59,83.59
11067,4364,32,2,391.86,783.72
11068,4364,126,2,314.43,628.86
11069,4365,39,1,409.39,409.39
11070,4365,77,1,434.66,434.66
11071,4366,153,3,353.22,1059.66
11072,4366,95,3,82.26,246.78
11073,4367,118,1,217.76,217.76
11074,4367,45,1,121.0,121.0
11075,4367,149,1,394.36,394.36
11076,4368,184,3,362.51,1087.53
11077,4368,89,2,254.19,508.38
11078,4368,192,1,462.61,462.61
11079,4369,11,3,220.54,661.62
11080,4369,129,2,433.22,866.44
11081,4369,181,3,364.66,1093.98
11082,4370,199,3,407.19,1221.57
11083,4370,50,1,128.78,128.78
11084,4370,155,1,98.1,98.1
11085,4370,52,2,489.89,979.78
11086,4371,193,3,332.33,996.99
11087,4371,59,2,44.48,88.96
11088,4371,104,3,331.92,995.76
11089,4371,5,1,126.09,126.09
11090,4372,111,2,354.58,709.16
11091,4373,17,1,189.81,189.81
11092,4374,170,3,351.95,1055.85
11093,4374,123,1,497.67,497.67
11094,4375,79,2,112.74,225.48
11095,4376,104,3,372.07,1116.21
11096,4376,186,2,274.29,548.58
11097,4376,147,2,208.87,417.74
11098,4377,159,1,313.17,313.17
11099,4377,158,3,95.85,287.55
11100,4377,145,2,113.74,227.48
11101,4377,128,1,499.33,499.33
11102,4378,49,3,269.86,809.58
11103,4379,176,2,76.46,152.92
11104,4379,164,2,387.78,775.56
11105,4380,53,2,26.91,53.82
11106,4380,173,2,277.55,555.1
11107,4380,132,1,185.29,185.29
11108,4381,42,3,252.51,757.53
11109,4381,46,2,317.25,634.5
11110,4381,4,2,336.19,672.38
11111,4381,146,1,336.19,336.19
11112,4382,33,2,266.51,533.02
11113,4382,57,3,492.81,1478.43
11114,4382,140,2,238.99,477.98
11115,4382,15,3,256.55,769.65
11116,4383,162,2,239.0,478.0
11117,4383,161,1,272.57,272.57
11118,4384,140,1,269.07,269.07
11119,4384,192,1,441.63,441.63
11120,4385,4,2,325.16,650.32
11121,4385,84,3,264.32,792.96
11122,4385,185,1,262.38,262.38
11123,4385,51,1,206.42,206.42
11124,4386,170,2,379.34,758.68
11125,4386,4,2,334.55,669.1
11126,4387,49,3,294.89,884.67
11127,4387,86,3,460.66,1381.98
11128,4387,168,1,355.38,355.38
11129,4387,9,1,468.97,468.97
11130,4388,181,3,405.46,1216.38
11131,4389,8,1,435.51,435.51
11132,4389,142,2,63.16,126.32
11133,4389,18,1,317.61,317.61
11134,4389,25,1,397.71,397.71
11135,4390,67,2,158.03,316.06
11136,4391,150,2,220.43,440.86
11137,4391,177,2,408.96,817.92
11138,4391,137,2,234.25,468.5
11139,4392,54,1,388.58,388.58
11140,4393,134,1,60.61,60.61
11141,4393,113,1,143.79,143.79
11142,4393,58,1,74.01,74.01
11143,4393,151,3,145.88,437.64
11144,4394,63,3,147.04,441.12
11145,4394,139,3,82.39,247.17
11146,4394,82,3,292.09,876.27
11147,4395,103,2,310.55,621.1
11148,4395,139,3,69.44,208.32
11149,4395,191,1,46.75,46.75
11150,4396,77,1,493.05,493.05
11151,4396,126,3,364.54,1093.62
11152,4396,45,1,114.77,114.77
11153,4396,161,2,242.85,485.7
11154,4397,85,1,378.39,378.39
11155,4397,106,1,53.2,53.2
11156,4397,2,1,488.03,488.03
11157,4397,59,1,43.68,43.68
11158,4398,84,1,275.32,275.32
11159,4399,134,3,57.95,173.85
11160,4399,86,1,515.64,515.64
11161,4400,164,2,369.44,738.88
11162,4400,45,2,114.61,229.22
11163,4400,7,2,365.83,731.66
11164,4401,45,3,114.27,342.81
11165,4401,108,3,220.1,660.3
11166,4401,24,1,496.5,496.5
11167,4401,149,1,438.71,438.71
11168,4402,125,3,112.24,336.72
11169,4403,88,1,373.14,373.14
11170,4403,17,3,182.0,546.0
11171,4404,147,1,208.21,208.21
11172,4404,174,3,163.52,490.56
11173,4405,49,1,310.52,310.52
11174,4406,160,2,91.53,183.06
11175,4407,106,3,54.69,164.07
11176,4407,165,2,55.37,110.74
11177,4407,23,2,374.78,749.56
11178,4408,43,2,79.57,159.14
11179,4408,10,3,275.81,827.43
11180,4408,169,3,160.05,480.15
11181,4408,198,3,59.92,179.76
11182,4409,184,2,377.22,754.44
11183,4409,183,1,472.83,472.83
11184,4410,109,3,46.27,138.81
11185,4411,89,1,231.59,231.59
11186,4411,18,3,279.95,839.85
11187,4412,132,1,163.94,163.94
11188,4413,178,2,328.6,657.2
11189,4413,20,1,86.71,86.71
11190,4413,194,1,359.81,359.81
11191,4414,55,2,168.03,336.06
11192,4414,15,2,250.15,500.3
11193,4414,158,3,93.6,280.8
11194,4414,41,2,495.91,991.82
11195,4415,113,3,125.45,376.35
11196,4415,92,2,419.93,839.86
11197,4415,66,3,424.34,1273.02
11198,4415,65,2,302.99,605.98
11199,4416,60,1,370.07,370.07
11200,4416,162,3,223.18,669.54
11201,4417,8,3,421.29,1263.87
11202,4418,38,2,311.66,623.32
11203,4418,182,3,160.67,482.01
11204,4418,103,3,314.84,944.52
11205,4418,132,1,172.34,172.34
11206,4419,2,3,465.17,1395.51
11207,4419,5,3,129.64,388.92
11208,4419,61,2,326.82,653.64
11209,4420,138,3,157.85,473.55
11210,4420,191,2,50.06,100.12
11211,4420,180,3,219.02,657.06
11212,4421,16,3,452.2,1356.6
11213,4421,27,3,65.56,196.68
11214,4422,37,1,212.01,212.01
11215,4423,103,2,305.81,611.62
11216,4424,110,3,390.65,1171.95
11217,4425,132,2,163.83,327.66
11218,4426,32,1,355.03,355.03
11219,4426,198,2,55.78,111.56
11220,4426,156,2,318.39,636.78
11221,4427,109,3,46.0,138.0
11222,4427,26,1,274.34,274.34
11223,4427,107,3,391.59,1174.77
11224,4428,54,3,388.56,1165.68
11225,4428,195,2,301.14,602.28
11226,4428,162,3,265.2,795.6
11227,4429,45,2,132.7,265.4
11228,4429,3,3,358.35,1075.05
11229,4429,38,1,369.68,369.68
11230,4429,1,1,233.27,233.27
11231,4430,62,2,381.86,763.72
11232,4430,78,1,401.17,401.17
11233,4430,132,1,188.78,188.78
11234,4431,31,2,223.59,447.18
11235,4431,183,1,521.57,521.57
11236,4431,157,2,324.71,649.42
11237,4431,119,2,138.82,277.64
11238,4432,13,1,379.1,379.1
11239,4433,116,3,103.48,310.44
11240,4434,128,2,536.15,1072.3
11241,4434,54,2,365.23,730.46
11242,4434,86,2,497.89,995.78
11243,4435,56,1,386.11,386.11
11244,4435,112,3,80.49,241.47
11245,4435,169,3,193.19,579.57
11246,4436,88,3,351.76,1055.28
11247,4436,15,3,256.45,769.35
11248,4436,173,2,283.86,567.72
11249,4437,54,1,389.22,389.22
11250,4437,114,1,213.11,213.11
11251,4438,4,1,314.04,314.04
11252,4438,45,1,128.12,128.12
11253,4438,47,1,25.22,25.22
11254,4438,98,3,333.9,1001.7
11255,4439,51,2,201.29,402.58
11256,4439,147,1,227.17,227.17
11257,4439,8,2,454.7,909.4
11258,4439,155,1,93.48,93.48
11259,4440,165,2,61.7,123.4
11260,4440,10,3,244.1,732.3
11261,4440,95,1,78.1,78.1
11262,4440,148,1,112.31,112.31
11263,4441,166,3,254.92,764.76
11264,4441,169,3,174.83,524.49
11265,4441,28,3,296.39,889.17
11266,4441,7,2,430.77,861.54
11267,4442,16,2,479.78,959.56
11268,4442,104,3,351.46,1054.38
11269,4443,103,2,324.22,648.44
11270,4443,71,2,228.59,457.18
11271,4443,126,3,321.99,965.97
11272,4443,150,2,211.02,422.04
11273,4444,174,2,156.88,313.76
11274,4445,97,1,182.09,182.09
11275,4445,127,3,356.47,1069.41
11276,4446,32,2,372.36,744.72
11277,4446,3,1,310.73,310.73
11278,4446,38,3,355.03,1065.09
11279,4446,141,1,337.47,337.47
11280,4447,38,1,373.05,373.05
11281,4447,3,3,351.16,1053.48
11282,4447,68,3,423.41,1270.23
11283,4448,152,1,190.02,190.02
11284,4448,32,3,384.2,1152.6
11285,4448,145,3,108.64,325.92
11286,4449,51,3,221.09,663.27
11287,4449,143,1,429.11,429.11
11288,4449,56,2,399.45,798.9
11289,4450,133,3,343.16,1029.48
11290,4450,60,1,343.81,343.81
11291,4450,4,3,311.05,933.15
11292,4450,195,1,313.07,313.07
11293,4451,126,3,350.88,1052.64
11294,4451,109,1,50.17,50.17
11295,4451,159,3,288.12,864.36
11296,4451,38,1,331.18,331.18
11297,4452,27,3,58.77,176.31
11298,4452,156,2,287.81,575.62
11299,4452,125,2,105.48,210.96
11300,4452,9,3,443.9,1331.7
11301,4453,159,3,308.78,926.34
11302,4453,31,2,229.77,459.54
11303,4453,85,3,420.26,1260.78
11304,4453,68,1,371.52,371.52
11305,4454,198,2,55.23,110.46
11306,4454,102,2,284.3,568.6
11307,4454,112,2,91.16,182.32
11308,4455,50,1,127.55,127.55
11309,4455,196,1,326.08,326.08
11310,4455,111,2,396.38,792.76
11311,4455,62,2,382.15,764.3
11312,4456,181,3,344.47,1033.41
11313,4456,170,3,426.92,1280.76
11314,4457,111,3,386.05,1158.15
11315,4457,110,1,469.21,469.21
11316,4457,88,2,347.68,695.36
11317,4458,84,1,285.35,285.35
11318,4458,52,2,457.91,915.82
11319,4459,41,3,483.87,1451.61
11320,4459,155,3,96.51,289.53
11321,4460,9,1,472.3,472.3
11322,4460,96,2,90.41,180.82
11323,4460,192,1,468.73,468.73
11324,4460,168,1,404.49,404.49
11325,4461,199,3,400.39,1201.17
11326,4461,66,2,369.39,738.78
11327,4461,121,1,318.8,318.8
11328,4461,69,1,160.72,160.72
11329,4462,53,1,27.33,27.33
11330,4462,79,3,112.85,338.55
11331,4462,20,1,89.18,89.18
11332,4463,112,1,81.98,81.98
11333,4463,33,2,289.0,578.0
11334,4464,7,1,375.71,375.71
11335,4464,121,3,347.71,1043.13
11336,4465,195,2,276.22,552.44
11337,4465,94,2,101.88,203.76
11338,4466,84,3,243.28,729.84
11339,4466,123,2,467.48,934.96
11340,4466,53,2,28.73,57.46
11341,4466,17,2,191.07,382.14
11342,4467,171,3,191.71,575.13
11343,4467,193,3,392.64,1177.92
11344,4467,5,2,113.32,226.64
11345,4467,4,1,295.19,295.19
11346,4468,148,2,107.01,214.02
11347,4468,178,1,350.33,350.33
11348,4468,99,2,199.66,399.32
11349,4469,181,2,406.02,812.04
11350,4470,200,3,70.11,210.33
11351,4471,109,3,49.63,148.89
11352,4471,191,1,50.51,50.51
11353,4471,51,2,197.35,394.7
11354,4472,9,2,495.67,991.34
11355,4472,147,1,216.7,216.7
11356,4472,125,1,112.9,112.9
11357,4472,59,3,40.48,121.44
11358,4473,36,1,491.24,491.24
11359,4473,41,1,470.32,470.32
11360,4473,158,1,90.23,90.23
11361,4473,196,1,368.62,368.62
11362,4474,75,1,91.53,91.53
11363,4474,153,2,339.31,678.62
11364,4475,70,2,12.24,24.48
11365,4475,156,3,328.68,986.04
11366,4475,51,3,222.71,668.13
11367,4475,193,1,391.89,391.89
11368,4476,174,3,164.79,494.37
11369,4476,35,3,155.38,466.14
11370,4476,186,1,294.47,294.47
11371,4476,44,2,20.3,40.6
11372,4477,176,1,70.17,70.17
11373,4477,156,3,302.33,906.99
11374,4478,47,1,25.29,25.29
11375,4479,17,1,184.91,184.91
11376,4479,111,2,332.71,665.42
11377,4479,14,3,91.38,274.14
11378,4479,174,3,163.73,491.19
11379,4480,42,3,267.94,803.82
11380,4481,128,1,486.84,486.84
11381,4482,143,1,388.07,388.07
11382,4482,138,1,143.62,143.62
11383,4482,19,1,342.18,342.18
11384,4483,47,3,26.96,80.88
11385,4484,121,3,329.55,988.65
11386,4484,164,3,394.61,1183.83
11387,4485,15,1,284.27,284.27
11388,4485,150,1,244.78,244.78
11389,4486,75,2,90.07,180.14
11390,4487,159,1,332.02,332.02
11391,4487,87,2,156.25,312.5
11392,4488,67,1,155.74,155.74
11393,4488,47,3,25.83,77.49
11394,4489,27,2,64.17,128.34
11395,4489,181,3,401.09,1203.27
11396,4489,23,1,354.96,354.96
11397,4489,93,1,492.58,492.58
11398,4490,135,3,265.78,797.34
11399,4490,149,2,400.05,800.1
11400,4490,8,1,419.41,419.41
11401,4490,17,1,208.46,208.46
11402,4491,70,2,12.87,25.74
11403,4492,10,1,278.15,278.15
11404,4492,151,1,153.25,153.25
11405,4493,84,1,249.44,249.44
11406,4493,136,2,191.88,383.76
11407,4493,90,3,248.68,746.04
11408,4493,110,1,430.78,430.78
11409,4494,35,2,160.9,321.8
11410,4494,123,1,485.35,485.35
11411,4495,164,3,378.3,1134.9
11412,4495,174,1,172.01,172.01
11413,4496,150,2,225.0,450.0
11414,4496,153,2,339.7,679.4
11415,4496,157,3,314.0,942.0
11416,4496,13,3,351.22,1053.66
11417,4497,113,3,130.79,392.37
11418,4497,110,1,430.43,430.43
11419,4498,113,2,133.82,267.64
11420,4498,23,2,373.77,747.54
11421,4498,137,2,263.57,527.14
11422,4499,152,3,169.3,507.9
11423,4499,37,2,227.26,454.52
11424,4499,184,2,364.85,729.7
11425,4500,119,2,154.99,309.98
11426,4500,80,3,362.11,1086.33
11427,4501,166,1,261.4,261.4
11428,4501,103,2,316.56,633.12
11429,4502,50,2,130.4,260.8
11430,4503,135,1,287.25,287.25
11431,4503,171,3,166.88,500.64
11432,4503,16,2,519.35,1038.7
11433,4503,42,3,271.28,813.84
11434,4504,108,1,237.33,237.33
11435,4505,119,2,144.75,289.5
11436,4505,192,1,460.44,460.44
11437,4506,61,3,334.47,1003.41
11438,4507,83,1,406.76,406.76
11439,4508,168,1,372.17,372.17
11440,4509,139,3,73.26,219.78
11441,4510,32,2,383.11,766.22
11442,4510,4,1,332.17,332.17
11443,4510,142,3,61.51,184.53
11444,4511,134,3,60.27,180.81
11445,4512,167,3,103.67,311.01
11446,4512,56,1,435.84,435.84
11447,4513,45,3,123.41,370.23
11448,4514,158,2,94.64,189.28
11449,4514,80,1,361.0,361.0
11450,4514,50,2,119.18,238.36
11451,4515,99,2,222.31,444.62
11452,4515,87,1,157.62,157.62
11453,4515,129,3,422.5,1267.5
11454,4516,183,3,485.76,1457.28
11455,4517,93,2,422.34,844.68
11456,4518,86,3,500.68,1502.04
11457,4518,130,2,365.95,731.9
11458,4518,57,3,449.08,1347.24
11459,4519,199,2,421.07,842.14
11460,4520,111,3,390.1,1170.3
11461,4521,53,2,27.68,55.36
11462,4521,21,3,323.43,970.29
11463,4521,119,2,159.67,319.34
11464,4522,161,1,250.52,250.52
11465,4522,126,2,318.71,637.42
11466,4522,187,3,483.07,1449.21
11467,4522,159,2,334.47,668.94
11468,4523,90,2,247.04,494.08
11469,4523,125,1,106.27,106.27
11470,4523,91,1,427.17,427.17
11471,4523,98,1,357.49,357.49
11472,4524,53,3,26.28,78.84
11473,4524,65,3,292.64,877.92
11474,4524,142,3,63.07,189.21
11475,4525,158,1,88.42,88.42
11476,4525,109,3,52.45,157.35
11477,4525,103,1,332.95,332.95
11478,4525,193,2,365.64,731.28
11479,4526,79,1,108.49,108.49
11480,4527,53,2,30.92,61.84
11481,4528,142,2,57.08,114.16
11482,4528,121,3,341.35,1024.05
11483,4528,71,3,227.78,683.34
11484,4529,164,3,410.45,1231.35
11485,4529,15,3,244.89,734.67
11486,4529,45,1,126.63,126.63
11487,4529,43,3,78.37,235.11
11488,4530,18,1,268.96,268.96
11489,4530,183,1,464.3,464.3
11490,4531,90,3,257.31,771.93
11491,4531,119,1,152.97,152.97
11492,4531,163,2,146.62,293.24
11493,4532,35,3,138.57,415.71
11494,4532,68,2,390.19,780.38
11495,4532,15,3,284.78,854.34
11496,4532,104,2,372.15,744.3
11497,4533,29,1,323.72,323.72
11498,4533,14,2,91.05,182.1
11499,4533,78,2,463.99,927.98
11500,4534,156,3,282.32,846.96
11501,4534,176,1,75.29,75.29
11502,4534,185,1,238.45,238.45
11503,4535,130,3,390.2,1170.6
11504,4535,59,2,42.63,85.26
11505,4535,127,2,336.51,673.02
11506,4535,21,1,368.12,368.12
11507,4536,162,2,238.74,477.48
11508,4537,44,3,21.81,65.43
11509,4538,82,3,268.57,805.71
11510,4538,56,2,454.39,908.78
11511,4538,151,2,157.06,314.12
11512,4539,32,2,354.81,709.62
11513,4539,65,2,320.39,640.78
11514,4539,180,3,225.37,676.11
11515,4540,162,3,243.15,729.45
11516,4540,3,3,354.03,1062.09
11517,4540,140,2,243.08,486.16
11518,4540,130,3,375.75,1127.25
11519,4541,198,3,60.56,181.68
11520,4542,164,2,414.17,828.34
11521,4542,14,2,91.25,182.5
11522,4542,183,1,482.13,482.13
11523,4543,37,2,237.31,474.62
11524,4543,98,2,367.87,735.74
11525,4543,82,1,243.61,243.61
11526,4543,74,2,352.73,705.46
11527,4544,148,2,115.51,231.02
11528,4544,129,2,445.27,890.54
11529,4545,165,1,62.39,62.39
11530,4546,104,2,361.29,722.58
11531,4546,2,3,532.17,1596.51
11532,4546,66,1,367.76,367.76
11533,4547,141,1,362.21,362.21
11534,4547,161,1,253.0,253.0
11535,4547,163,3,145.75,437.25
11536,4547,184,2,397.29,794.58
11537,4548,192,2,439.55,879.1
11538,4549,52,3,470.29,1410.87
11539,4550,161,1,274.27,274.27
11540,4550,168,2,412.23,824.46
11541,4551,164,3,415.73,1247.19
11542,4551,130,1,364.06,364.06
